id,name,createdOn,createdBy,etag,type,currentVersion,parentId,benefactorId,projectId,modifiedOn,modifiedBy,dataFileHandleId,dataFileSizeBytes,dataFileMD5Hex,Component,Uuid,age,ageUnit,aliquotID,assay,cellType,comments,dataSubtype,dataType,diagnosis,dissociationMethod,eTag,entityId,experimentalCondition,experimentalTimepoint,fileFormat,fundingAgency,genePerturbationTechnology,genePerturbationType,genePerturbed,individualID,initiative,isCellLine,isPrimaryCell,isStranded,libraryPrep,libraryPreparationMethod,modelSystemName,nf1Genotype,nf2Genotype,nucleicAcidSource,organ,parentSpecimenID,platform,progressReportNumber,readDepth,readLength,readPair,readPairOrientation,readStrandOrigin,resourceType,runType,sex,species,specimenID,specimenPreparationMethod,studyId,timePointUnit,tissue,transplantationRecipientSpecies,transplantationType,tumorType,studyName
syn53141304,SRR15054291_2.fastq.gz,1702328416069,3342573,6b34f063-dd9f-45cd-a116-187964823412,file,1,syn33393859,syn11681835,syn11681835,1702836098651,3421893,131501072,1196677457,ab9e040a0fd34ceb22bb89950fb408aa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141308,SRR15054293_1.fastq.gz,1702328461273,3342573,84ac7a54-d3ca-4664-abe9-4496ce0eacec,file,1,syn33393859,syn11681835,syn11681835,1702836098842,3421893,131501076,1243974842,46a903c295b9c02d11a9d7ee489a05c5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141313,SRR15054293_2.fastq.gz,1702328542979,3342573,ef8aa736-aef3-47ff-9dab-367b48a445f3,file,1,syn33393859,syn11681835,syn11681835,1702836099082,3421893,131501083,1272458794,dfb1fabf9210abd2cefd453930913f8e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141316,SRR15054294_1.fastq.gz,1702328586264,3342573,7413db16-1f75-4f2d-b0e0-c5f06f4d274c,file,1,syn33393859,syn11681835,syn11681835,1702836099223,3421893,131501092,1241927119,d0371e87b4895308c5b69730a56ddafc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141322,SRR15054294_2.fastq.gz,1702328639257,3342573,168da5b2-c7ae-4d0a-8060-0179403143fb,file,1,syn33393859,syn11681835,syn11681835,1702836099459,3421893,131501098,1268726388,b5f3ee5174329053f6df224627d874f7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141326,SRR15054295_1.fastq.gz,1702328684967,3342573,5a55b20c-0d51-471c-b482-4c22e701fbb8,file,1,syn33393859,syn11681835,syn11681835,1702836099591,3421893,131501104,1208803584,cfa0c771802039fb79793b486f63d654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141330,SRR15054295_2.fastq.gz,1702328751359,3342573,7bf1f46a-ec3f-4f7d-8db3-02b4ad2bb800,file,1,syn33393859,syn11681835,syn11681835,1702836099734,3421893,131501109,1216696915,eec31aaee18566d12f7e093821e261ec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141334,SRR15054296_1.fastq.gz,1702328809646,3342573,9148cba9-e806-402b-b131-23025b30691f,file,1,syn33393859,syn11681835,syn11681835,1702836099913,3421893,131501134,1150960987,a540c3a47dd2e21743094b66c84cf12a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141339,SRR15054296_2.fastq.gz,1702328846011,3342573,ac21382f-b23e-48c7-90f3-47533abd70cc,file,1,syn33393859,syn11681835,syn11681835,1702836100052,3421893,131501139,1165669318,6f6e8d8452a26940ecda53adabd9efc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141343,SRR15054297_1.fastq.gz,1702328912329,3342573,563311ef-5162-4bfd-b616-d9692ff67280,file,1,syn33393859,syn11681835,syn11681835,1702836100146,3421893,131501144,1221104716,765011020e94dd6237f9d4a73c5803aa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141348,SRR15054297_2.fastq.gz,1702328981215,3342573,1f7d8095-fa4e-4ed0-8678-94aa5640d491,file,1,syn33393859,syn11681835,syn11681835,1702836100346,3421893,131501148,1252183075,ff2242bbccb625d665027c773591c524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141351,SRR15054298_1.fastq.gz,1702329023954,3342573,424ee194-6602-435f-80c3-e8dfe943e77d,file,1,syn33393859,syn11681835,syn11681835,1702836100492,3421893,131501151,1257789411,d397aa32a0100f06d6e2bb9ca419405f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141355,SRR15054298_2.fastq.gz,1702329096544,3342573,aa82d4db-0131-4714-9254-ec1996ad90c1,file,1,syn33393859,syn11681835,syn11681835,1702836100682,3421893,131501155,1281906127,90f8653a515e5b31f836747f313daeaa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141358,SRR15054299_1.fastq.gz,1702329135545,3342573,2440edd1-c002-4a72-9c19-459717fabd37,file,1,syn33393859,syn11681835,syn11681835,1702836100841,3421893,131501158,1169952921,922162e4cdf636f713c38668d30b579d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141363,SRR15054299_2.fastq.gz,1702329217568,3342573,5dcdeee3-25f2-4618-a7ba-8ea9be9a0acf,file,1,syn33393859,syn11681835,syn11681835,1702836101024,3421893,131501164,1193997191,851dcf3c878f2d60f96694dac7bff496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141366,SRR15054300_1.fastq.gz,1702329258672,3342573,2264c001-e06c-40cc-a48a-f9a2985eb81f,file,1,syn33393859,syn11681835,syn11681835,1702836101156,3421893,131501166,1123998832,bd8f46cbda7d2dcb0387327de1b11733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141372,SRR15054300_2.fastq.gz,1702329308975,3342573,a7e140a3-2ddf-4cbd-a405-137c4e6b86a9,file,1,syn33393859,syn11681835,syn11681835,1702836101462,3421893,131501172,1128384816,bcaa7d631495fb7794987d5ec83bd3ab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
