id,name,createdOn,createdBy,etag,type,currentVersion,parentId,benefactorId,projectId,modifiedOn,modifiedBy,dataFileHandleId,dataFileSizeBytes,dataFileMD5Hex,Component,Uuid,age,ageUnit,aliquotID,assay,cellType,comments,dataSubtype,dataType,diagnosis,dissociationMethod,eTag,entityId,experimentalCondition,experimentalTimepoint,fileFormat,fundingAgency,genePerturbationTechnology,genePerturbationType,genePerturbed,individualID,initiative,isCellLine,isPrimaryCell,isStranded,libraryPrep,libraryPreparationMethod,modelSystemName,nf1Genotype,nf2Genotype,nucleicAcidSource,organ,parentSpecimenID,platform,progressReportNumber,readDepth,readLength,readPair,readPairOrientation,readStrandOrigin,resourceType,runType,sex,species,specimenID,specimenPreparationMethod,studyId,timePointUnit,tissue,transplantationRecipientSpecies,transplantationType,tumorType,studyName
syn53141499,SRR15067163.fastq.gz,1702333874126,3342573,82518a9f-45ae-4d16-b80f-70ae4b2b8e38,file,1,syn33394051,syn11681835,syn11681835,1702836104584,3421893,131502025,526297069,6486e55a6651959988737a807215c429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141500,SRR15067164.fastq.gz,1702333880723,3342573,0e336f66-eb7c-4081-84cc-c628b87f215d,file,1,syn33394051,syn11681835,syn11681835,1702836104635,3421893,131502031,447999114,20d8a4914e19c4d2e2d33282ce83344c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141501,SRR15067165.fastq.gz,1702333888339,3342573,40cbe68b-7696-4944-9488-c3adc8838d3f,file,1,syn33394051,syn11681835,syn11681835,1702836104680,3421893,131502037,508548442,1132e2cbbe3dd42117f1f63c031c2784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141502,SRR15067166.fastq.gz,1702333896215,3342573,a29cb485-e6a7-4930-9a5c-d8ae88aca1f8,file,1,syn33394051,syn11681835,syn11681835,1702836104725,3421893,131502043,484934426,9b27b547baf67713cffabb3c6ee8090f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141503,SRR15067167.fastq.gz,1702333902859,3342573,57c35e60-b19e-48d8-99a3-23777d951b71,file,1,syn33394051,syn11681835,syn11681835,1702836104772,3421893,131502049,473833553,48fa311a6c035cefd5aee0e2b06d41c6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141504,SRR15067168.fastq.gz,1702333910699,3342573,b8967944-e58d-408b-90b7-30e68a3c174c,file,1,syn33394051,syn11681835,syn11681835,1702836104820,3421893,131502055,464934506,b9165651d044b530b43fe467f2a25154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141505,SRR15067169.fastq.gz,1702333919526,3342573,b9d0d876-d2ff-4add-ba9a-f2484a3504a2,file,1,syn33394051,syn11681835,syn11681835,1702836104865,3421893,131502062,463237532,e3ae1b67dbf768b0353e3842f427d94a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141506,SRR15067170.fastq.gz,1702333927352,3342573,874dde27-9f8c-4a4f-b637-20934c193cfe,file,1,syn33394051,syn11681835,syn11681835,1702836104913,3421893,131502068,467507381,785cce487bcfd85ca0aaf8738e45a08b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141508,SRR15067171.fastq.gz,1702333934477,3342573,afb83860-63bd-424d-8720-e7c98c65b26c,file,1,syn33394051,syn11681835,syn11681835,1702836104958,3421893,131502074,463573412,6ca8a5b36e714775c2af17c35fda8a98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141509,SRR15067172.fastq.gz,1702333942439,3342573,213407d0-4974-4913-842d-f0a908c4de7b,file,1,syn33394051,syn11681835,syn11681835,1702836105003,3421893,131502081,556081997,0e0635ea971586697547ebdca48486da,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141510,SRR15067173.fastq.gz,1702333950455,3342573,37c34f00-3b4a-4af6-a414-2b7bb83ffe40,file,1,syn33394051,syn11681835,syn11681835,1702836105054,3421893,131502089,570572365,e5e15b14423a8efa68b06ae9c524814a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141511,SRR15067174.fastq.gz,1702333960437,3342573,ae4ddc97-57f7-4151-9fad-2b50b7fb6a33,file,1,syn33394051,syn11681835,syn11681835,1702836105121,3421893,131502097,567323941,5b908db71a784ac45ee43868bdce8066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141512,SRR15067175.fastq.gz,1702333971160,3342573,171f7403-2b58-432a-8f73-1abae156cbfa,file,1,syn33394051,syn11681835,syn11681835,1702836105167,3421893,131502105,572462187,6201dfa2977231b6f8733b7eb92ee550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141513,SRR15067176.fastq.gz,1702333982056,3342573,f342a943-55e7-4747-8b6f-5822994856e4,file,1,syn33394051,syn11681835,syn11681835,1702836105212,3421893,131502113,561082671,466484e7e41935b094ae848578b176a2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141514,SRR15067177.fastq.gz,1702333991818,3342573,a6ee0fe0-3b07-41de-bfb3-5e90bdeba841,file,1,syn33394051,syn11681835,syn11681835,1702836105259,3421893,131502121,573979993,36a48b09bc47567c5f48c01b1209c349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141515,SRR15067178.fastq.gz,1702334002579,3342573,03f7f3b4-b55a-4a91-a8aa-01da30e72209,file,1,syn33394051,syn11681835,syn11681835,1702836105320,3421893,131502129,565554305,966b3268b20ca57f641a6bf9be329b23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141516,SRR15067179.fastq.gz,1702334011525,3342573,1c3294e4-05ee-42ed-b8d3-132699ceee7d,file,1,syn33394051,syn11681835,syn11681835,1702836105365,3421893,131502136,570634376,e0213431d35ba5acbcc4815cc3019ba1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141517,SRR15067180.fastq.gz,1702334026284,3342573,eda0272f-490e-4416-bdb1-40cb0b5994f2,file,1,syn33394051,syn11681835,syn11681835,1702836105412,3421893,131502148,974341227,155fee88758aa74962b85ae5c9d25689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141518,SRR15067181.fastq.gz,1702334041287,3342573,789b3884-a70b-4199-87b2-74590a694e0b,file,1,syn33394051,syn11681835,syn11681835,1702836105461,3421893,131502159,1074195314,d01bc08722c5400da699ec53fd7cda88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141519,SRR15067182.fastq.gz,1702334056021,3342573,339f1b13-e8b9-44ff-80e6-9639e228a676,file,1,syn33394051,syn11681835,syn11681835,1702836105510,3421893,131502170,1020180238,6b3f46e8d7c9f0cd91f1f59dea999144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
syn53141520,SRR15067183.fastq.gz,1702334072424,3342573,c84818cc-5de9-4a63-b667-da449b9debef,file,1,syn33394051,syn11681835,syn11681835,1702836105556,3421893,131502182,1119888178,1c6f1ccad294fc32eb9b46ef0ec55114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTAP,NA,NA,NA,NA,Francis S. Collins Scholars Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,syn11681835,NA,NA,NA,NA,NA,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST)
